Security Code,Issuer Name,Security Id,Security Name,Sector Name
501343,Motor & General Finance (M.G.F.) Lt,MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.,Services
501351,"Rapid Investments Ltd.,",RAPIDIN,RAPID INVESTMENTS LTD.,Services
501370,Walchand Peoplefirst Limited,WALCHPF,WALCHAND PEOPLEFIRST LTD.,Services
501386,Swastik Safe Deposit & Invest. Ltd.,ZSWASTSA,SWASTIK SAFE DEPOSIT & INVESTMENTS LTD.,Financial Services
501391,"W.H. Brady & Co. Ltd.,",WHBRADY,W.H.BRADY & CO.LTD.,Industrials
501421,TechNVision Ventures Limited,TECHNVISN,TECHNVISION VENTURES LTD.,Information Technology
501423,Shaily Engineering Plastics Ltd.,SHAILY,SHAILY ENGINEERING PLASTICS LTD.,Industrials
501425,"Bombay Burmah Trading Corpn. Ltd.,",BBTC,BOMBAY BURMAH TRADING CORP.LTD.,Fast Moving Consumer Goods
501430,"Bombay Cycle & Motor Agency Ltd.,",BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LTD.,Services
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Industrials
501477,"Muller & Phipps (India) Ltd.,",MULLER,MULLER & PHIPPS (INDIA) LTD.,Services
501622,"Amalgamated Electricity Co. Ltd.,",AMALGAM,AMALGAMATED ELECTRICITY CO.LTD.,Services
501630,Anand Projects Ltd,ANANDPROJ,Anand Projects Ltd,Industrials
501700,India Nivesh Limited,INDIANVSH,INDIANIVESH LTD.,Financial Services
501831,Coastal Corporation Limited,COASTCORP,COASTAL CORPORATION LTD.,Fast Moving Consumer Goods
501833,"Chowgule Steamships Ltd.,",CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,Services
501848,Global Offshore Services Ltd,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$,Services
502015,ASI INDUSTRIES LIMITED,ASIIL,ASI Industries Ltd,Commodities
502090,Sagar Cements Ltd,SAGCEM,SAGAR CEMENTS LTD.-$,Commodities
502133,Hemadri Cements Limited,HEMACEM,HEMADRI CEMENTS LTD.,Commodities
502137,"Deccan Cements Ltd.,",DECCANCE,DECCAN CEMENTS LTD.-$,Commodities
502157,"Mangalam Cement Ltd.,",MANGLMCEM,MANGALAM CEMENT LTD.,Commodities
502168,"NCL Industries Limited,",NCLIND,NCL INDUSTRIES LTD.-$,Commodities
502175,Saurashtra Cement Limited,SAURASHCEM,SAURASHTRA CEMENT LTD.,Commodities
502180,"Shree Digvijay Cement Co. Ltd.,",SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,Commodities
502219,BOROSIL RENEWABLES LIMITED,BORORENEW,Borosil Renewables Ltd,Industrials
502250,LERTHAI FINANCE LIMITED,LERTHAI,Lerthai Finance Ltd,Commodities
502281,"Triveni Glass Ltd.,",TRIVENIGQ,TRIVENI GLASS LTD.-$,Commodities
502294,Nilachal Refractories Ltd.,NILACHAL,NILACHAL REFRACTORIES LTD.,Industrials
502330,ANDHRA PAPER LIMITED,ANDHRAPAP,Andhra Paper Ltd,Commodities
502355,"Balkrishna Industries Ltd.,",BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Consumer Discretionary
502420,Orient Paper & Industries Ltd.,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Commodities
502445,Citadel Realty And Developers Limited,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Consumer Discretionary
502448,"Rollatainters Ltd.,",ROLLT,ROLLATAINERS LTD.,Industrials
502450,"Seshasayee Paper & Boards Ltd.,",SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,Commodities
502563,"Shree Bhawani Paper Mills Ltd.,",SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Commodities
502587,NATH INDUSTRIES LIMITED,NATHIND,Nath Industries Ltd,Commodities
502589,"Vapi Paper Mills Ltd.,",VAPIPPR,VAPI PAPER MILLS LTD.,Commodities
502820,"DCM Ltd.,",DCM,DCM LTD.,Information Technology
502850,"Gaekwar Mills Ltd.,",ZGAEKWAR,GAEKWAR MILLS LTD.,Consumer Discretionary
502865,Forbes & Company Ltd,FORBESCO,FORBES & COMPANY LTD.-$,Consumer Discretionary
502873,"H.P. Cotton Textile Mills Ltd.,",HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Consumer Discretionary
502893,United Interactive Limited,UNITEDINT,UNITED INTERACTIVE LTD.,Information Technology
502901,JAMSHRI REALTY LIMITED,JAMSHRI,Jamshri Realty Ltd-$,Consumer Discretionary
502933,"Katare Spinning Mills Ltd.,",KATRSPG,KATARE SPINNING MILLS LTD.,Consumer Discretionary
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Commodities
502958,Lakshmi Mills Company ltd,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Consumer Discretionary
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Consumer Discretionary
503031,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Consumer Discretionary
503092,"Pasupati Spg. & Wvg. Mills Ltd.,",PASUSPG,PASUPATI SPG.& WVG.MILLS LTD.,Consumer Discretionary
503100,"The Phoenix Mills Ltd.,",PHOENIXLTD,The Phoenix Mills Ltd,Consumer Discretionary
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Consumer Discretionary
503127,Raja Bahadur International Ltd,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Consumer Discretionary
503162,"Reliance Chemotex Industries Ltd.,",RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Consumer Discretionary
503169,"Ruby Mills Ltd.,",RUBYMILLS,RUBY MILLS LTD.,Consumer Discretionary
503229,Simplex Realty Limited,SIMPLXREA,SIMPLEX REALTY LTD.,Consumer Discretionary
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Consumer Discretionary
503349,"Victoria Mills Ltd.,",VICTMILL,VICTORIA MILLS LTD.,Consumer Discretionary
503622,"S.V. Trading & Agencies Ltd.,",ZSVTRADI,S.V.TRADING & AGENCIES LTD.,Financial Services
503624,"Svaraj Trading & Agencies Ltd.,",ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,Financial Services
503635,"Shree Salasar Investment Ltd.,",SALSAIN,SHREE SALASAR INVESTMENT LTD.,Financial Services
503639,Indsoya Limited,INDSOYA,INDSOYA LTD.,Services
503641,Zodiac Ventures Limited,ZODIACVEN,Zodiac Ventures Limited,Services
503657,Veer Energy & Infrastructure Limited,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD.,Utilities
503659,SW Investments Limited,SW1,SW Investments Ltd,Services
503663,Tilak Ventures Limited,TILAK,Tilak Ventures Ltd,Financial Services
503669,K K Fincorp Limited,KKFIN,K K Fincorp Limited,Services
503671,"Unijolly Investments Co. Ltd.,",UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Financial Services
503675,Wagend Infra Venture Limited,WAGEND,Wagend Infra Venture Limited,Services
503681,"Elcid Investments Ltd.,",ELCIDIN,ELCID INVESTMENTS LTD.,Services
503685,Mediaone Global Entertainment Limited,MEDIAONE,MEDIAONE GLOBAL ENTERTAINMENT LTD.,Consumer Discretionary
503689,"Healthy Investments Ltd.,",HEALINV,HEALTHY INVESTMENTS LTD.,Services
503696,"Shreenath Investments Co. Ltd.,",SHRENTI,SHREENATH INVESTMENTS CO.LTD.,Services
503722,"Banswara Syntex Ltd.,",BANSWRAS,BANSWARA SYNTEX LTD.-$,Consumer Discretionary
503772,"Modella Woollens Ltd.,",MODWOOL,MODELLA WOOLLENS LTD.,Services
503776,"Modipon Ltd.,",MODIPON,MODIPON LTD.,Consumer Discretionary
503804,"Shri Dinesh Mills Ltd.,",SHRIDINE,SHRI DINESH MILLS LTD.-$,Consumer Discretionary
503806,"SRF Ltd.,",SRF,SRF LTD.,Commodities
503811,"Siyaram Silk Mills Ltd.,",SIYSIL,SIYARAM SILK MILLS LTD.-$,Consumer Discretionary
503816,"Swadeshi Polytex Ltd.,",SWADPOL,SWADESHI POLYTEX LTD.,Consumer Discretionary
503837,"Shree Rajasthan Syntex Ltd.,",SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Consumer Discretionary
503863,"Shree Manufacturing Co. Ltd.,",SHRMFGC,SHREE MANUFACTURING CO.LTD.,Consumer Discretionary
503893,Satyam Silk Mills Ltd,ZSATYASL,SATYAM SILK MILLS LTD.,Financial Services
503960,"Bharat Bijlee Ltd.,",BBL,BHARAT BIJLEE LTD.-$,Industrials
504000,"Elpro International Ltd.,",ELPROINTL,ELPRO INTERNATIONAL LTD.,Consumer Discretionary
504028,GEE Ltd.,GEE,GEE LTD.,Industrials
504036,"Hind Rectifiers Ltd.,",HIRECT,HIND RECTIFIERS LTD.,Industrials
504058,Indo National Limited,NIPPOBATRY,INDO-NATIONAL LTD.,Fast Moving Consumer Goods
504067,Zensar Technologies Ltd.,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Information Technology
504076,"Jyoti Ltd.,",JYOTI,JYOTI LTD.-$,Industrials
504080,"JSL Industries Ltd.,",JSLINDL,JSL INDUSTRIES LTD.,Industrials
504084,"Kaycee Industries Ltd.,",KAYCEEI,KAYCEE INDUSTRIES LTD.,Industrials
504092,Indokem Ltd,INDOKEM,INDOKEM LTD.,Commodities
504093,Panasonic Energy India Co. Ltd.,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Fast Moving Consumer Goods
504112,Nelco Ltd,NELCO,NELCO LTD.,Information Technology
504132,Permanent Magnets Ltd.,PERMAGN,PERMANENT MAGNETS LTD.-$,Industrials
504176,"High Energy Batteries (India) Ltd.,",HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,Fast Moving Consumer Goods
504180,"Standard Batteries Ltd.,",STDBAT,STANDARD BATTERIES LTD.,Financial Services
504212,"Universal Cables Ltd.,",UNIVCABLES,UNIVERSAL CABLES LTD.,Industrials
504220,"W.S. Industries (India) Ltd.,",WSIND,W.S.INDUSTRIES (INDIA) LTD.-$,Industrials
504240,"Delton Cables Ltd.,",DLTNCBL,DELTON CABLES LTD.,Industrials
504258,Lakshmi Electrical Control Systems,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Industrials
504273,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED,MODULEX,Modulex Construction Technologies Ltd,Industrials
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Industrials
504340,Confidence Finance And Trading Limited,CONFINT,Confidence Finance And Trading Limited,Financial Services
504341,RAVINDRA ENERGY LIMITED,RELTD,Ravindra Energy Ltd,Utilities
504346,"G.D. Trading & Agencies Ltd.,",GDTRAGN,G.D.TRADING & AGENCIES LTD.,Financial Services
504351,Empower India Limited,EMPOWER,EMPOWER INDIA LTD.,Information Technology
504356,Multipurpose Trading & Agencies Ltd,ZMULTIPU,MULTIPURPOSE TRADING & AGENCIES LTD.,Services
504365,Ridhi Synthetics Ltd.,RIDHISYN,RIDHI SYNTHETICS LTD.,Financial Services
504375,Softbpo Global Services Ltd.,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Information Technology
504378,Nyssa Corporation Limited,NYSSACORP,Nyssa Corporation Limited,Services
504380,FLOMIC GLOBAL LOGISTICS LIMITED,FLOMIC,Flomic Global Logistics Ltd,Services
504392,Krishna Ventures Limited,KRISHNA,Krishna Ventures Limited,Consumer Discretionary
504397,"Ganesh Holding Ltd.,",GANHOLD,GANESH HOLDINGS LTD.,Services
504605,"Uni-Abex Alloy Products Ltd.,",UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,Industrials
504614,Sarda Energy & Minerals Ltd,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,Commodities
504646,Bhagwati Autocast Limited,BGWTATO,BHAGWATI AUTOCAST LTD.,Industrials
504648,"Bombay Wire Ropes Ltd.,",BOMBWIR,BOMBAY WIRE ROPES LTD.,Industrials
504697,Galada Power & Communication Ltd.,GALADA,GALADA POWER & TELECOMMUNICATION LTD.,Industrials
504731,"Indian Bright Steel Co. Ltd.,",IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,Industrials
504741,"Indian Hume Pipe Co. Ltd.,",INDIANHUME,INDIAN HUME PIPE CO.LTD.,Industrials
504746,"Indian Link Chain Mnfrs. Ltd.,",INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,Industrials
504786,Investment & Precision Castings Ltd,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,Industrials
504810,Informed Technologies India Ltd.,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Services
504840,"Kaira Can Co. Ltd.,",KAIRA,KAIRA CAN CO.LTD.,Industrials
504879,Orient Abrasives Ltd.,ORIENTABRA,ORIENT ABRASIVES LTD.-$,Industrials
504882,National Standard (India) Limited,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,Consumer Discretionary
504908,Duncan Engineering Limited,DUNCANENG,Duncan Engineering Ltd-$,Consumer Discretionary
504918,"Sandur Manganese & Iron Ores Ltd.,",SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,Commodities
504959,Stovec Industries Ltd.,STOVACQ,STOVEC INDUSTRIES LTD.,Industrials
504961,Tayo Rolls Ltd.,TATAYODOGA,TAYO ROLLS LTD.-$,Industrials
504966,"Tinplate Company of India Ltd.,",TINPLATE,TINPLATE COMPANY OF INDIA LTD.,Industrials
504973,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Financial Services
504988,"Welcast Steels Ltd.,",ZWELCAST,WELCAST STEELS LTD.,Industrials
504998,"Western Ministil Ltd.,",WMINIMT,WESTERN MINISTIL LTD.,Industrials
505010,"Automotive Axles Ltd.,",AUTOAXLES,AUTOMOTIVE AXLES LTD.,Consumer Discretionary
505036,"Automobile Corpn. of Goa Ltd.,",ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,Consumer Discretionary
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Consumer Discretionary
505100,"India Radiators Ltd.,",INRADIA,INDIA RADIATORS LTD.,Consumer Discretionary
505141,"Scooters India Ltd.,",SCOOTER,SCOOTERS INDIA LTD.,Consumer Discretionary
505160,"Talbros Automotive Components Ltd.,",TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Consumer Discretionary
505163,Z.F. Steering Gear (India) Limited,ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,Consumer Discretionary
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Industrials
505196,"TIL Ltd.,",TIL,TIL LTD.,Industrials
505200,Eicher Motors Ltd.,EICHERMOT,EICHER MOTORS LTD.,Consumer Discretionary
505212,JAINEX AAMCOL LTD.,JAINEX,JAINEX AAMCOL LTD.,Consumer Discretionary
505216,"Alfred Herbert (India) Ltd.,",ALFREDHE,ALFRED HERBERT (INDIA) LTD.,Financial Services
505232,Veljan Denison Limited,VELJAN,Veljan Denison Limited,Consumer Discretionary
505242,"Dynamatic Technologies Ltd.,",DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,Industrials
505250,"G.G. Dandekar Machine Works Ltd.,",GGDANDE,G.G.DANDEKAR MACHINE WORKS LTD.,Industrials
505255,GMM Pfaudler Ltd.,GMM,GMM PFAUDLER LTD.,Industrials
505283,Kirloskar Pneumatic Co.Ltd.,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,Industrials
505285,Tulive Developers Limited,TULIVE,Tulive Developers Limited,Industrials
505299,KPT INDUSTRIES LIMITED,KPT,KPT Industries Ltd,Industrials
505302,"Lakshmi Automatic Loom Works Ltd.,",LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,Industrials
505324,Manugraph India Ltd,MANUGRAPH,MANUGRAPH INDIA LTD.-$,Industrials
505336,Mirch Technologies (India) Ltd,MIRCH,Mirch Technologies (India) Ltd,Industrials
505355,Nesco Ltd,NESCO,NESCO LTD.,Services
505358,Integra Engineering India Ltd.,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,Industrials
505368,Revathi Equipment Ltd.,REVATHI,REVATHI EQUIPMENT LTD.-$,Industrials
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Diversified
505412,"Wendt (India) Ltd.,",WENDT,WENDT (INDIA) LTD.,Industrials
505504,Sindu Valley Technologies Ltd.,SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,Information Technology
505509,Responsive Industries Ltd,RESPONIND,RESPONSIVE INDUSTRIES LTD.,Consumer Discretionary
505515,"Shyamkamal Investments Ltd.,",SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,Financial Services
505523,Maharashtra Corporation Ltd.,MAHACORP,MAHARASHTRA CORPORATION LTD.,Services
505526,DOLAT ALGOTECH LIMITED,DOLATALGO,Dolat Algotech Ltd,Financial Services
505533,WESTLIFE FOODWORLD LIMITED,WESTLIFE,Westlife Foodworld Ltd,Consumer Discretionary
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Consumer Discretionary
505585,"Kovalam Inv. & Trading Co.Ltd.,",ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,Services
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Consumer Discretionary
505594,"Multiplus Holdings Ltd.,",MULTIIN,MULTIPLUS HOLDINGS LTD.,Services
505650,Skyline Millars Ltd,SKYLMILAR,SKYLINE MILLARS LTD.,Consumer Discretionary
505681,Bimetal Bearings Ltd,BIMETAL,BIMETAL BEARINGS LTD.-$,Consumer Discretionary
505685,"Taparia Tools Ltd.,",TAPARIA,TAPARIA TOOLS LTD.,Industrials
505688,"Bharat Gears Ltd.,",BHARATGEAR,BHARAT GEARS LTD.,Consumer Discretionary
505690,Brady & Morris Engineering Co. Ltd.,BRADYM,BRADY & MORRIS ENGINEERING CO.LTD.,Industrials
505693,La Tim Metal & Industries Limited,LATIMMETAL,La Tim Metal & Industries Ltd,Commodities
505700,"Elecon Engineering Co.Ltd.,",ELECON,ELECON ENGINEERING CO.LTD.,Industrials
505703,"Deccan Bearings Ltd.,",DECANBRG,DECCAN BEARINGS LTD.,Industrials
505710,"Grauer & Weil (India) Ltd.,",GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,Commodities
505712,HIM TEKNOFORGE LIMITED,HIMTEK,Him Teknoforge Ltd,Consumer Discretionary
505714,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Consumer Discretionary
505720,"Hercules Hoists Ltd.,",HERCULES,HERCULES HOISTS LTD.,Industrials
505725,ALGOQUANT FINTECH LIMITED,AQFINTECH,Algoquant Fintech Ltd,Financial Services
505726,IFB Industries Limited,IFBIND,IFB INDUSTRIES LTD.,Consumer Discretionary
505729,Singer India Limited,SINGER,SINGER INDIA LTD.,Consumer Discretionary
505737,International Combustion (India) Lt,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,Industrials
505744,Federal-Mogul Goetze (India) Ltd,FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,Consumer Discretionary
505750,"Josts Engineering Co. Ltd.,",JOSTS,JOST'S ENGINEERING CO.LTD.,Industrials
505790,Schaeffler India Limited,SCHAEFFLER,Schaeffler India Ltd,Consumer Discretionary
505797,Mipco Seamless Rings (Gujarat) Ltd.,MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,Industrials
505800,Rane Holdings Ltd.,RANEHOLDIN,RANE HOLDINGS LTD.,Financial Services
505807,"Rolcon Engineering Co. Ltd.,",ROLCOEN,ROLCON ENGINEERING CO.LTD.,Industrials
505827,SNL Bearings Ltd.,SNL,SNL BEARINGS LTD.,Industrials
505840,Jaipan Industries Ltd,JAIPAN,JAIPAN INDUSTRIES LTD.,Consumer Discretionary
505850,Mangal Credit and Fincorp Limited,MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,Financial Services
505854,TRF Ltd,TRF,TRF LTD.-$,Industrials
505872,WPIL Ltd,WPIL,WPIL LTD.,Industrials
505890,Kennametal India Limtied,KENNAMET,KENNAMETAL INDIA LTD.-$,Industrials
505893,HINDUSTAN HARDY LIMITED,HINDHARD,Hindustan Hardy Ltd,Consumer Discretionary
505978,"Triton Valves Ltd.,",TRITONV,TRITON VALVES LTD.,Consumer Discretionary
506003,Sudal Industries Limited,SUDAI,SUDAL INDUSTRIES LTD.,Commodities
506022,"Prakash Industries Ltd.,",PRAKASH,PRAKASH INDUSTRIES LTD.,Commodities
506024,HARIYANA VENTURES LIMITED,HVL,Hariyana Ventures Ltd,Industrials
506042,"Prabhu Steel Industries Ltd.,",ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD.,Industrials
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Services
506076,Grindwell Norton Ltd.,GRINDWELL,GRINDWELL NORTON LTD.-$,Industrials
506079,"Lakshmi Precision Screws Ltd.,",LAKPRE,LAKSHMI PRECISION SCREWS LTD.,Consumer Discretionary
506105,Stanrose Mafatlal Investments & Fin,STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,Financial Services
506109,Genesys International Corporation Ltd.,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,Information Technology
506120,"Alna Trading & Exports Ltd.,",ALNATRD,ALNA TRADING & EXPORTS LTD.,Services
506122,Pankaj Piyush Trade & Inv. Ltd,PANKAJPIYUS,Pankaj Piyush Trade & Investment Ltd,Consumer Discretionary
506128,Parnax Lab Limited,PARNAXLAB,PARNAX LAB LTD.,Healthcare
506146,Visagar Polytex Ltd,VIVIDHA,VISAGAR POLYTEX LTD.,Consumer Discretionary
506161,Ishwarshakti Holdings & Traders Ltd,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,Financial Services
506162,Terraform Magnum Limited,TERRAFORM,TERRAFORM MAGNUM LTD.,Financial Services
506166,Apis India Ltd,APIS,APIS INDIA LTD.,Fast Moving Consumer Goods
506178,VELOX INDUSTRIES LIMITED,VELOXIND,Velox Industries Ltd,Services
506180,EMERGENT INDUSTRIAL SOLUTIONS LIMITED,EMERGENT,Emergent Industrial Solutions Ltd,Commodities
506184,Kanani Industries Ltd,KANANIIND,KANANI INDUSTRIES LTD.,Consumer Discretionary
506186,GALAXY CLOUD KITCHENS LIMITED,GCKL,Galaxy Cloud Kitchens Ltd-$,Fast Moving Consumer Goods
506190,"Sarvamangal Mercantile Co. Ltd.,",ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,Services
506194,Arihant Superstructures Limited,ASL,Arihant Superstructures Limited,Consumer Discretionary
506196,Viksit Engineering Ltd,VIKSHEN,VIKSIT ENGINEERING LTD.,Services
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA LTD.,Healthcare
506222,Styrenix Performance Materials Limited,STYRENIX,Styrenix Performance Materials Ltd,Commodities
506235,Alembic  Ltd,ALEMBICLTD,ALEMBIC LTD.,Consumer Discretionary
506248,Amines & Plasticizers Ltd,AMNPLST,AMINES & PLASTICIZERS LTD.,Commodities
506260,"Anuh Pharma Ltd.,",ANUHPHR,ANUH PHARMA LTD.,Healthcare
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Industrials
506285,Bayer CropScience Limited.,BAYERCROP,BAYER CROPSCIENCE LTD.,Commodities
506313,Sashwat Technocrats Limited,SASHWAT,Sashwat Technocrats Limited,Commodities
506365,"Chemo Pharma Laboratories Ltd.,",CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,Healthcare
506390,Heubach Colorants India Limited,HEUBACHIND,Heubach Colorants India Ltd,Commodities
506395,Coromandel International Limited,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,Commodities
506401,Deepak Nitrite Limited,DEEPAKNI,DEEPAK NITRITE LTD.-$,Commodities
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Commodities
506414,FERMENTA BIOTECH LIMITED,FERMENTA,Fermenta Biotech Ltd,Healthcare
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Commodities
506520,"Jayshree Chemicals Ltd.,",JAYCH,JAYSHREE CHEMICALS LTD.,Commodities
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Commodities
506528,Keltech Energies Ltd.,KELENRG,KELTECH ENERGIES LTD.,Commodities
506530,Kemp & Company Limited,KEMP,KEMP & COMPANY LTD.,Services
506532,Nitta Gelatin India Ltd,NITTAGELA,NITTA GELATIN INDIA LTD.-$,Commodities
506543,"M.P. Agro Industries Ltd.,",MPAGI,M.P.AGRO INDUSTRIES LTD.,Commodities
506579,"Oriental Carbon & Chemicals Ltd.,",ORIENTCQ,ORIENTAL CARBON & CHEMICALS LTD.-$,Commodities
506590,PCBL LIMITED,PCBL,PCBL Ltd,Commodities
506597,Amal Ltd,AMAL,AMAL LTD.,Commodities
506605,Polychem Ltd,POLYCHEM,POLYCHEM LTD.,Commodities
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Commodities
506640,"Gujchem Distillers India Ltd.,",GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,Commodities
506642,"Sadhana Nitrochem Ltd.,",SADHNANIQ,SADHANA NITROCHEM LTD.,Commodities
506655,"Sudarshan Chemical Indus. Ltd.,",SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,Commodities
506680,Tecil Chemicals & Hydro Power Limit,TRELCHE-B,TECIL CHEMICALS & HYDRO POWER LTD.,Commodities
506685,"Ultramarine & Pigments Ltd.,",ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,Commodities
506687,"Transpek Industry Ltd.,",TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Commodities
506690,"Unichem Laboratories Ltd.,",UNICHEMLAB,UNICHEM LABORATORIES LTD.,Healthcare
506734,"Mysore Petro Chemicals Ltd.,",MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,Commodities
506767,"Alkyl Amines Chemicals Ltd.,",ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,Commodities
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Commodities
506820,AstraZeneca Pharma India Ltd.,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,Healthcare
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Commodities
506854,"TANFAC Industries Ltd.,",TANFACIND,TANFAC INDUSTRIES LTD.-$,Commodities
506858,Gujarat Petrosynthese Ltd.,GUJPETR,GUJARAT PETROSYNTHESE LTD.,Commodities
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,Healthcare
506906,Saptak Chem And Business Limited,SCBL,Saptak Chem And Business Ltd,Services
506910,"Jaysynth Dyestuff (India) Ltd.,",JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.,Commodities
